season,date,playoff,neutral,status,home_team,away_team,home_team_abbr,away_team_abbr,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,home_team_score,away_team_score,home_team_postgame_rating,away_team_postgame_rating
2021,2021-07-04,0,0,post,Los Angeles Sparks,Seattle Storm,LAS,SEA,1427.26939935571,1666.0902445323,0.286131704249834,0.713868295750166,74,84,1419.89253707766,1673.46710681035
2021,2021-07-05,0,0,post,New York Liberty,Dallas Wings,NYL,DAL,1417.97329215723,1525.1130434006,0.46102200570198,0.53897799429802,99,96,1426.5975550672,1516.48878049063
2021,2021-07-07,0,0,post,Minnesota Lynx,Dallas Wings,MIN,DAL,1555.82362243399,1516.48878049063,0.665287332249933,0.334712667750067,85,79,1562.43913165467,1509.87327126995
2021,2021-07-07,0,0,post,Las Vegas Aces,Phoenix Mercury,LVA,PHO,1660.78466764312,1448.90719387145,0.842928602959301,0.157071397040699,90,99,1630.81226778527,1478.8795937293
2021,2021-07-07,0,0,post,Seattle Storm,Los Angeles Sparks,SEA,LAS,1673.46710681035,1419.89253707766,0.872161802657426,0.127838197342574,71,62,1676.21736772497,1417.14227616304
2021,2021-07-09,0,0,post,Connecticut Sun,Atlanta Dream,CON,ATL,1585.99539586904,1395.98870364941,0.825531535942244,0.174468464057756,84,72,1590.67006875231,1391.31403076614
2021,2021-07-09,0,0,post,Indiana Fever,New York Liberty,IND,NYL,1319.22954247436,1426.5975550672,0.460695524287957,0.539304475712043,82,69,1338.14605349132,1407.68104405024
2021,2021-07-09,0,0,post,Phoenix Mercury,Seattle Storm,PHO,SEA,1478.8795937293,1676.21736772497,0.337277453902536,0.662722546097464,85,77,1497.47271310529,1657.62424834898
2021,2021-07-09,0,0,post,Las Vegas Aces,Minnesota Lynx,LVA,MIN,1630.81226778527,1562.43913165467,0.701427430640804,0.298572569359196,67,77,1607.68577951583,1585.56561992411
2021,2021-07-10,0,0,post,Chicago Sky,Washington Mystics,CHI,WAS,1549.69060208936,1447.11973728251,0.740959659596376,0.259040340403624,85,89,1534.32531339478,1462.48502597709
2021,2021-07-11,0,0,post,Dallas Wings,Las Vegas Aces,DAL,LVA,1509.87327126995,1607.68577951583,0.474388175991139,0.525611824008861,79,95,1491.46180039266,1626.09725039312
2021,2021-07-11,0,0,post,New York Liberty,Connecticut Sun,NYL,CON,1407.68104405024,1590.67006875231,0.355980630339289,0.644019369660711,54,71,1394.19256842221,1604.15854438034
2021,2021-07-11,0,0,post,Atlanta Dream,Indiana Fever,ATL,IND,1391.31403076614,1338.14605349132,0.682779856720635,0.317220143279365,68,79,1367.75257871611,1361.70750554135
2021,2021-07-11,0,0,post,Seattle Storm,Phoenix Mercury,SEA,PHO,1657.62424834898,1497.47271310529,0.799379920942323,0.200620079057677,82,75,1661.58840441125,1493.50855704302
2021,2021-07-11,0,0,post,Los Angeles Sparks,Minnesota Lynx,LAS,MIN,1417.14227616304,1585.56561992411,0.37542664554805,0.62457335445195,61,86,1398.32031831854,1604.38757776861
2021,2021-08-12,0,0,post,Seattle Storm,Connecticut Sun,SEA,CON,1661.58840441125,1604.15854438034,0.688069590983872,0.311930409016128,79,57,1675.36701624467,1590.37993254692
2021,2021-08-15,0,0,post,Chicago Sky,Seattle Storm,CHI,SEA,1534.32531339478,1675.36701624467,0.413046775248629,0.586953224751371,87,85,1542.6740287729,1667.01830086655
2021,2021-08-15,0,0,post,Dallas Wings,Connecticut Sun,DAL,CON,1491.46180039266,1590.37993254692,0.472801494160906,0.527198505839094,59,80,1469.36033796378,1612.4813949758
2021,2021-08-15,0,0,post,Phoenix Mercury,Atlanta Dream,PHO,ATL,1493.50855704302,1367.75257871611,0.765742788365657,0.234257211634343,92,81,1499.71029763899,1361.55083812014
2021,2021-08-15,0,0,post,Las Vegas Aces,Washington Mystics,LVA,WAS,1626.09725039312,1462.48502597709,0.80255569201069,0.19744430798931,84,83,1627.96733619436,1460.61494017585
2021,2021-08-15,0,0,post,Minnesota Lynx,New York Liberty,MIN,NYL,1604.38757776861,1394.19256842221,0.841642040448145,0.158357959551855,88,78,1608.12201916188,1390.45812702894
2021,2021-08-15,0,0,post,Los Angeles Sparks,Indiana Fever,LAS,IND,1398.32031831854,1361.70750554135,0.661789111450433,0.338210888549567,75,70,1404.41598017965,1355.61184368024
2021,2021-08-17,0,0,post,Connecticut Sun,Minnesota Lynx,CON,MIN,1612.4813949758,1608.12201916188,0.619072094644485,0.380927905355515,72,60,1624.10791557214,1596.49549856554
2021,2021-08-17,0,0,post,Chicago Sky,Dallas Wings,CHI,DAL,1542.6740287729,1469.36033796378,0.70734923622079,0.29265076377921,76,80,1528.39703796063,1483.63732877605
2021,2021-08-17,0,0,post,Phoenix Mercury,Indiana Fever,PHO,IND,1499.71029763899,1355.61184368024,0.784149626283515,0.215850373716485,84,80,1502.95154015639,1352.37060116284
2021,2021-08-17,0,0,post,Las Vegas Aces,Washington Mystics,LVA,WAS,1627.96733619436,1460.61494017585,0.805945151947243,0.194054848052757,93,83,1632.67452846664,1455.90774790357
2021,2021-08-17,0,0,post,Los Angeles Sparks,Atlanta Dream,LAS,ATL,1404.41598017965,1361.55083812014,0.669797342111488,0.330202657888512,85,80,1410.34020398723,1355.62661431256
2021,2021-08-18,0,0,post,New York Liberty,Seattle Storm,NYL,SEA,1390.45812702894,1667.01830086655,0.243885988949441,0.756114011050559,83,79,1406.34589049613,1651.13053739936
2021,2021-08-19,0,0,post,Connecticut Sun,Minnesota Lynx,CON,MIN,1624.10791557214,1596.49549856554,0.65009728632692,0.34990271367308,82,71,1634.04092204991,1586.56249208777
2021,2021-08-19,0,0,post,Phoenix Mercury,Washington Mystics,PHO,WAS,1502.95154015639,1455.90774790357,0.675095496961053,0.324904503038947,77,64,1513.06991457325,1445.78937348671
2021,2021-08-19,0,0,post,Los Angeles Sparks,Atlanta Dream,LAS,ATL,1410.34020398723,1355.62661431256,0.68470378639895,0.31529621360105,66,64,1414.19092083702,1351.77589746277
2021,2021-08-20,0,0,post,New York Liberty,Seattle Storm,NYL,SEA,1406.34589049613,1651.13053739936,0.279171153436603,0.720828846563397,83,99,1396.63654703115,1660.83988086434
2021,2021-08-20,0,0,post,Dallas Wings,Indiana Fever,DAL,IND,1483.63732877605,1352.37060116284,0.771385142791596,0.228614857208404,81,83,1471.07847478678,1364.92945515211
2021,2021-08-21,0,0,post,Atlanta Dream,Phoenix Mercury,ATL,PHO,1351.77589746277,1513.06991457325,0.385097781742297,0.614902218257703,69,84,1338.14508251787,1526.70072951814
2021,2021-08-21,0,0,post,Chicago Sky,Minnesota Lynx,CHI,MIN,1528.39703796063,1586.56249208777,0.53138113523561,0.46861886476439,95,101,1516.68722270177,1598.27230734663
2021,2021-08-22,0,0,post,New York Liberty,Los Angeles Sparks,NYL,LAS,1396.63654703115,1414.19092083702,0.588911142204123,0.411088857795877,83,86,1386.9331444735,1423.89432339467
2021,2021-08-22,0,0,post,Washington Mystics,Seattle Storm,WAS,SEA,1445.78937348671,1660.83988086434,0.314877665544077,0.685122334455923,78,85,1439.09541480719,1667.53383954386
2021,2021-08-24,0,0,post,Minnesota Lynx,Seattle Storm,MIN,SEA,1598.27230734663,1667.53383954386,0.515448978313585,0.484551021686415,76,70,1608.67427018397,1657.13187670652
2021,2021-08-24,0,0,post,Connecticut Sun,Las Vegas Aces,CON,LVA,1634.04092204991,1632.67452846664,0.615000871052255,0.384999128947745,76,62,1647.05843668827,1619.65701382828
2021,2021-08-24,0,0,post,Washington Mystics,Los Angeles Sparks,WAS,LAS,1439.09541480719,1423.89432339467,0.633676450266228,0.366323549733772,78,68,1448.9863895012,1414.00334870066
2021,2021-08-24,0,0,post,Atlanta Dream,Chicago Sky,ATL,CHI,1338.14508251787,1516.68722270177,0.36187065477182,0.63812934522818,79,86,1330.24383576141,1524.58846945823
2021,2021-08-25,0,0,post,New York Liberty,Phoenix Mercury,NYL,PHO,1386.9331444735,1526.70072951814,0.414826050438332,0.585173949561668,79,106,1364.47491224629,1549.15896174535
2021,2021-08-26,0,0,post,Atlanta Dream,Las Vegas Aces,ATL,LVA,1330.24383576141,1619.65701382828,0.230501939651955,0.769498060348045,71,78,1325.5932987854,1624.30755080429
2021,2021-08-26,0,0,post,Connecticut Sun,Los Angeles Sparks,CON,LAS,1647.05843668827,1414.00334870066,0.858403152617803,0.141596847382197,76,72,1649.06366816156,1411.99811722737
2021,2021-08-26,0,0,post,Washington Mystics,Dallas Wings,WAS,DAL,1448.9863895012,1471.07847478678,0.582572983511493,0.417427016488507,77,82,1436.94936050802,1483.11550377996
2021,2021-08-27,0,0,post,New York Liberty,Phoenix Mercury,NYL,PHO,1364.47491224629,1549.15896174535,0.35374683311356,0.64625316688644,64,80,1351.62606384761,1562.00781014403
2021,2021-08-27,0,0,post,Seattle Storm,Chicago Sky,SEA,CHI,1657.13187670652,1524.58846945823,0.77267858217685,0.22732141782315,69,73,1640.6459201013,1541.07442606345
2021,2021-08-28,0,0,post,Indiana Fever,Las Vegas Aces,IND,LVA,1364.92945515211,1624.30755080429,0.262583579802327,0.737416420197673,71,87,1355.89025289724,1633.34675305916
2021,2021-08-28,0,0,post,Connecticut Sun,Los Angeles Sparks,CON,LAS,1649.06366816156,1411.99811722737,0.861186050958948,0.138813949041052,76,61,1653.23784391338,1407.82394147555
2021,2021-08-28,0,0,post,Washington Mystics,Dallas Wings,WAS,DAL,1436.94936050802,1483.11550377996,0.548537500650109,0.451462499349891,76,75,1441.9240689314,1478.14079535658
2021,2021-08-29,0,0,post,Seattle Storm,Chicago Sky,SEA,CHI,1640.6459201013,1541.07442606345,0.737631933504678,0.262368066495322,75,107,1585.36907342404,1596.3512727407
2021,2021-08-31,0,0,post,Indiana Fever,Los Angeles Sparks,IND,LAS,1355.89025289724,1407.82394147555,0.540303039548236,0.459696960451764,74,72,1361.97301776864,1401.74117660415
2021,2021-08-31,0,0,post,Washington Mystics,Connecticut Sun,WAS,CON,1441.9240689314,1653.23784391338,0.319536461597337,0.680463538402663,75,85,1433.52193612709,1661.63997671769
2021,2021-08-31,0,0,post,Minnesota Lynx,New York Liberty,MIN,NYL,1608.67427018397,1351.62606384761,0.874374711355512,0.125625288644488,74,66,1611.1896749713,1349.11065906028
2021,2021-08-31,0,0,post,Phoenix Mercury,Chicago Sky,PHO,CHI,1562.00781014403,1596.3512727407,0.56532942182138,0.43467057817862,103,83,1581.24135806768,1577.11772481705
2021,2021-09-02,0,0,post,Dallas Wings,Atlanta Dream,DAL,ATL,1478.14079535658,1325.5932987854,0.792268010946734,0.207731989053266,72,68,1481.2423538543,1322.49174028768
2021,2021-09-02,0,0,post,Minnesota Lynx,Los Angeles Sparks,MIN,LAS,1611.1896749713,1401.74117660415,0.841068456997071,0.158931543002929,66,57,1614.7068721269,1398.22397944855
2021,2021-09-02,0,0,post,Las Vegas Aces,Chicago Sky,LVA,CHI,1633.34675305916,1577.11772481705,0.686584027592458,0.313415972407542,90,83,1640.00397318404,1570.46050469217
2021,2021-09-02,0,0,post,Seattle Storm,New York Liberty,SEA,NYL,1585.36907342404,1349.11065906028,0.8606296838285,0.1393703161715,85,75,1588.60105094061,1345.87868154371
2021,2021-09-04,0,0,post,Indiana Fever,Phoenix Mercury,IND,PHO,1361.97301776864,1581.24135806768,0.309663483984737,0.690336516015263,65,87,1348.31264204013,1594.90173379619
2021,2021-09-04,0,0,post,Minnesota Lynx,Washington Mystics,MIN,WAS,1614.7068721269,1433.52193612709,0.818096109620968,0.181903890379032,93,75,1621.12349608383,1427.10531217016
2021,2021-09-05,0,0,post,Chicago Sky,Las Vegas Aces,CHI,LVA,1570.46050469217,1640.00397318404,0.515043616648032,0.484956383351968,92,84,1582.68682406788,1627.77765380833
2021,2021-09-05,0,0,post,Dallas Wings,Atlanta Dream,DAL,ATL,1481.2423538543,1322.49174028768,0.798083504252987,0.201916495747013,64,69,1461.80358149968,1341.9305126423
2021,2021-09-06,0,0,post,Indiana Fever,Phoenix Mercury,IND,PHO,1348.31264204013,1594.90173379619,0.277085687639984,0.722914312360016,81,86,1343.49483978067,1599.71953605565
2021,2021-09-07,0,0,post,Dallas Wings,Connecticut Sun,DAL,CON,1461.80358149968,1661.63997671769,0.334070058951038,0.665929941048962,56,83,1444.51049006944,1678.93306814793
2021,2021-09-07,0,0,post,Seattle Storm,Washington Mystics,SEA,WAS,1588.60105094061,1427.10531217016,0.800617979804292,0.199382020195708,105,71,1599.81173556708,1415.89462754369
2021,2021-09-08,0,0,post,Atlanta Dream,Phoenix Mercury,ATL,PHO,1341.9305126423,1599.71953605565,0.264358671844291,0.735641328155709,75,76,1339.31121835077,1602.33883034718
2021,2021-09-08,0,0,post,Las Vegas Aces,Minnesota Lynx,LVA,MIN,1627.77765380833,1621.12349608383,0.622182322824707,0.377817677175293,102,81,1644.54402181727,1604.35712807489
2021,2021-09-09,0,0,post,Los Angeles Sparks,Connecticut Sun,LAS,CON,1398.22397944855,1678.93306814793,0.239508798495075,0.760491201504925,57,75,1389.42315502435,1687.73389257213
2021,2021-09-10,0,0,post,Washington Mystics,Atlanta Dream,WAS,ATL,1415.89462754369,1339.31121835077,0.71123025005523,0.28876974994477,82,74,1422.41852513836,1332.7873207561
2021,2021-09-10,0,0,post,Minnesota Lynx,Indiana Fever,MIN,IND,1604.35712807489,1343.49483978067,0.876766638391908,0.123233361608092,89,72,1608.32837129204,1339.52359656352
2021,2021-09-11,0,0,post,Dallas Wings,New York Liberty,DAL,NYL,1444.51049006944,1345.87868154371,0.736583727942026,0.263416272057974,77,76,1447.11890728415,1343.270264329
2021,2021-09-11,0,0,post,Phoenix Mercury,Connecticut Sun,PHO,CON,1602.33883034718,1687.73389257213,0.4922365053245,0.5077634946755,67,76,1588.98071527155,1701.09200764776
2021,2021-09-12,0,0,post,Chicago Sky,Washington Mystics,CHI,WAS,1582.68682406788,1422.41852513836,0.799487692392386,0.200512307607614,71,79,1557.52589229188,1447.57945691436
2021,2021-09-12,0,0,post,Minnesota Lynx,Indiana Fever,MIN,IND,1608.32837129204,1339.52359656352,0.881622124016089,0.118377875983911,90,80,1611.01765468212,1336.83431317344
2021,2021-09-12,0,0,post,Los Angeles Sparks,Seattle Storm,LAS,SEA,1389.42315502435,1599.81173556708,0.32069558740369,0.67930441259631,81,53,1433.58968223836,1555.64520835307
2021,2021-09-13,0,0,post,Las Vegas Aces,Dallas Wings,LVA,DAL,1644.54402181727,1447.11890728415,0.831596902077125,0.168403097922875,85,75,1648.54855237573,1443.11437672569
2021,2021-09-14,0,0,post,Atlanta Dream,Indiana Fever,ATL,IND,1332.7873207561,1336.83431317344,0.607596570180935,0.392403429819065,85,78,1341.50119810768,1328.12043582186
2021,2021-09-15,0,0,post,Connecticut Sun,New York Liberty,CON,NYL,1701.09200764776,1343.270264329,0.925553042375483,0.074446957624517,98,69,1704.38542781568,1339.97684416108
2021,2021-09-16,0,0,post,Atlanta Dream,Los Angeles Sparks,ATL,LAS,1341.50119810768,1433.58968223836,0.482610289573816,0.517389710426184,68,74,1331.15197947897,1443.93890086707
2021,2021-09-17,0,0,post,Indiana Fever,Minnesota Lynx,IND,MIN,1328.12043582186,1611.01765468212,0.237222061838307,0.762777938161693,73,92,1319.08674735615,1620.05134314783
2021,2021-09-17,0,0,post,New York Liberty,Washington Mystics,NYL,WAS,1339.97684416108,1447.57945691436,0.460360011635617,0.539639988364383,91,80,1356.99062839228,1430.56567268316
2021,2021-09-17,0,0,post,Chicago Sky,Las Vegas Aces,CHI,LVA,1557.52589229188,1648.54855237573,0.484142436987103,0.515857563012897,70,103,1526.02672719265,1680.04771747496
2021,2021-09-17,0,0,post,Seattle Storm,Phoenix Mercury,SEA,PHO,1555.64520835307,1588.98071527155,0.566754678735796,0.433245321264204,94,85,1567.02824254943,1577.59768107519
2021,2021-09-19,0,0,post,Connecticut Sun,Atlanta Dream,CON,ATL,1704.38542781568,1331.15197947897,0.931439933140754,0.068560066859246,84,64,1706.69316370931,1328.84424358534
2021,2021-09-19,0,0,post,Phoenix Mercury,Las Vegas Aces,PHO,LVA,1577.59768107519,1680.04771747496,0.467736690809214,0.532263309190786,83,84,1572.39753582762,1685.24786272253
2021,2021-09-19,0,0,post,Washington Mystics,Minnesota Lynx,WAS,MIN,1430.56567268316,1620.05134314783,0.347453812014638,0.652546187985362,77,83,1423.64858573188,1626.96843009911
2021,2021-09-19,0,0,post,Dallas Wings,Los Angeles Sparks,DAL,LAS,1443.11437672569,1443.93890086707,0.612010384664115,0.387989615335885,87,84,1448.82607902373,1438.22719856903
2021,2021-09-19,0,0,post,Chicago Sky,Indiana Fever,CHI,IND,1526.02672719265,1319.08674735615,0.83912868315485,0.16087131684515,98,87,1530.0606809781,1315.0527935707
2021,2021-09-23,1,0,post,Chicago Sky,Dallas Wings,CHI,DAL,1530.0606809781,1448.82607902373,0.761364733764528,0.238635266235472,81,64,1538.48889240528,1440.39786759655
2021,2021-09-23,1,0,post,Phoenix Mercury,New York Liberty,PHO,NYL,1572.39753582762,1356.99062839228,0.893368822220271,0.106631177779729,83,82,1573.32912141023,1356.05904280967
2021,2021-09-26,1,0,post,Seattle Storm,Phoenix Mercury,SEA,PHO,1567.02824254943,1573.32912141023,0.62955489980939,0.37044510019061,80,85,1553.6360930184,1586.72127094126
2021,2021-09-26,1,0,post,Minnesota Lynx,Chicago Sky,MIN,CHI,1626.96843009911,1538.48889240528,0.770707019652977,0.229292980347023,76,89,1595.1697475046,1570.28757499979
2021,2021-09-28,1,0,post,Connecticut Sun,Chicago Sky,CON,CHI,1706.69316370931,1570.28757499979,0.825945940045026,0.174054059954974,95,101,1683.87130205514,1593.10943665396
2021,2021-09-28,1,0,post,Las Vegas Aces,Phoenix Mercury,LVA,PHO,1685.24786272253,1586.72127094126,0.783232135692669,0.216767864307331,96,90,1689.23027564095,1582.73885802284
2021,2021-09-30,1,0,post,Connecticut Sun,Chicago Sky,CON,CHI,1683.87130205514,1593.10943665396,0.773596286084189,0.226403713915811,79,68,1689.83360687377,1587.14713183533
2021,2021-09-30,1,0,post,Las Vegas Aces,Phoenix Mercury,LVA,PHO,1689.23027564095,1582.73885802284,0.792804459299442,0.207195540700558,91,117,1635.42571225781,1636.54342140598
2021,2021-10-03,1,0,post,Chicago Sky,Connecticut Sun,CHI,CON,1587.14713183533,1689.83360687377,0.459279808483695,0.540720191516305,86,83,1595.8079006615,1681.1728380476
2021,2021-10-03,1,0,post,Phoenix Mercury,Las Vegas Aces,PHO,LVA,1636.54342140598,1635.42571225781,0.64191576526968,0.35808423473032,87,60,1655.33252198711,1616.63661167668
2021,2021-10-06,1,0,post,Chicago Sky,Connecticut Sun,CHI,CON,1595.8079006615,1681.1728380476,0.490350241439933,0.509649758560067,79,69,1610.69669420561,1666.28404450349
2021,2021-10-06,1,0,post,Phoenix Mercury,Las Vegas Aces,PHO,LVA,1655.33252198711,1616.63661167668,0.70142351467909,0.29857648532091,76,93,1622.69063174155,1649.27850192224
2021,2021-10-08,1,0,post,Las Vegas Aces,Phoenix Mercury,LVA,PHO,1649.27850192224,1622.69063174155,0.682863212535293,0.317136787464707,84,87,1637.3138617914,1634.65527187239
2021,2021-10-10,1,0,post,Phoenix Mercury,Chicago Sky,PHO,CHI,1634.65527187239,1610.69669420561,0.678751932459394,0.321248067540606,77,91,1607.3756153788,1637.9763506992
2021,2021-10-13,1,0,post,Phoenix Mercury,Chicago Sky,PHO,CHI,1607.3756153788,1637.9763506992,0.587940084942016,0.412059915057984,91,86,1615.1128963959,1630.2390696821
2021,2021-10-15,1,0,post,Chicago Sky,Phoenix Mercury,CHI,PHO,1630.2390696821,1615.1128963959,0.664739599452267,0.335260400547733,86,50,1651.66139225221,1593.69057382579
2021,2021-10-17,1,0,post,Chicago Sky,Phoenix Mercury,CHI,PHO,1651.66139225221,1593.69057382579,0.72963664360686,0.27036335639314,80,74,1656.80546947326,1588.54649660474
